name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,5621,0,1,4,0.0,0,0,0,0,45,True,0,1
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,4093,0,4,1,0.0,0,-1441,0,1441,45,False,0,2
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,3438,0,3,1,0.0,0,-719,0,719,45,True,0,3
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,3048,0,1,3,0.0,0,-415,0,415,45,True,0,4
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,2702,0,3,1,0.0,0,-359,0,359,45,False,0,5
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,2532,0,1,3,0.0,0,-174,0,174,45,True,0,6
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,2393,0,1,6,0.0,0,-140,0,140,45,False,0,7
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,2271,0,2,2,0.0,0,-116,0,116,45,True,0,8
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,2202,0,1,2,0.0,0,-74,0,74,45,False,0,9
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,2147,0,1,1,0.0,0,-63,0,63,45,True,0,10
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,2091,0,1,1,0.0,0,-52,0,52,45,False,0,11
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,2039,0,1,1,0.0,0,-52,0,52,45,True,0,12
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,1990,0,3,2,0.0,0,-49,0,49,45,False,0,13
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,7,0,0,0,0,14,0,1976,0,2,3,0.0,0,-20,0,20,45,False,0,14
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,1958,0,1,2,0.0,0,-17,0,17,45,True,0,15
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,6,0,0,0,0,16,0,1942,0,1,1,0.0,0,-16,0,16,45,True,0,16
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,1903,0,0,2,0.0,0,-36,0,36,45,False,0,17
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,1879,0,1,1,0.0,0,-25,0,25,45,False,0,18
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,18,0,0,0,0,19,0,1869,0,2,4,0.0,0,-11,0,11,45,True,0,19
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,19,0,0,0,0,20,0,1849,0,0,0,0.0,0,-21,0,21,45,False,0,20
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,20,0,0,0,0,21,0,1796,0,0,0,0.0,0,-53,0,53,45,True,0,21
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,12,0,0,0,0,22,0,1782,0,0,4,0.0,0,-17,0,17,45,False,0,22
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,1772,0,1,4,0.0,0,-11,0,11,45,True,0,23
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,18,0,0,0,0,24,0,1762,0,1,2,0.0,0,-10,0,10,45,False,0,24
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,0,0,0,0,25,0,1749,0,5,0,0.0,0,-12,0,12,45,False,0,25
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,254,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,9,0,0,0,0,26,0,1742,0,1,1,0.0,0,-5,0,5,45,True,0,26
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,10,0,0,0,0,27,0,1737,0,0,3,0.0,0,-8,0,8,45,False,0,27
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,274,0,0,0.0,0.0,2024-03-10T14:00:00Z,0,16,0,0,0,0,28,0,1725,0,0,1,0.0,0,-10,0,10,45,True,0,28
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31T13:00:00Z,0,11,0,0,0,0,30,0,1715,0,1,2,0.0,0,-1,0,1,45,False,0,30
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,4,0,0,0,0,31,0,1713,0,0,0,0.0,0,-3,0,3,45,False,0,31
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2024-04-06T16:30:00Z,0,1,0,0,0,0,32,0,1710,0,3,0,0.0,0,-3,0,3,45,True,0,32
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,6,0,0,0,0,33,0,1707,0,1,1,0.0,0,-4,0,4,45,False,0,33
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2024-04-25T19:00:00Z,0,13,0,0,0,0,34,0,1698,0,4,0,0.0,0,-9,0,9,45,True,0,34
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,342,0,0,0.0,0.0,2024-04-28T13:00:00Z,0,3,0,0,0,0,35,0,1691,0,0,3,0.0,0,-7,0,7,45,False,0,35
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,0,0,0,36,0,1687,0,0,1,0.0,0,-3,0,3,45,True,0,36
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,366,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,15,0,0,0,0,37,0,1684,0,1,1,0.0,0,-4,0,4,45,False,0,37
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2024-05-15T18:45:00Z,0,7,0,0,0,0,37,0,1684,0,2,1,0.0,0,-4,0,4,45,True,0,37
Ademola Ola-Adebomi,FWD,Crystal Palace,0.7,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,0,0,1,0,0.0,0,0,0,0,45,False,0,7
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,703,0,0,0,0.0,0,512,631,119,45,True,0,8
Ademola Ola-Adebomi,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,15,0,0,0,0,9,0,1115,0,0,4,0.0,0,272,481,209,45,False,0,9
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,18,0,0,0,0,10,0,1684,0,2,1,0.0,0,422,681,259,45,True,0,10
Ademola Ola-Adebomi,FWD,Crystal Palace,0.5,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,2237,0,2,0,0.0,0,408,793,385,45,False,0,11
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,2537,0,3,2,0.0,0,143,542,399,45,True,0,12
Ademola Ola-Adebomi,FWD,Crystal Palace,0.5,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,2742,0,1,2,0.0,0,83,493,410,45,False,0,13
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,2803,0,1,1,0.0,0,12,317,305,45,False,0,14
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,2946,0,2,0,0.0,0,77,330,253,45,True,0,15
Ademola Ola-Adebomi,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,11,0,0,0,0,16,0,3062,0,2,1,0.0,0,32,286,254,45,True,0,16
Ademola Ola-Adebomi,FWD,Crystal Palace,-1.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,3140,0,2,2,0.0,0,9,355,346,45,False,0,17
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,3159,0,1,1,0.0,0,-75,277,352,45,True,0,18
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,3069,0,1,2,0.0,0,-139,128,267,45,False,0,19
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,4,0,0,0,0,20,0,3016,0,1,3,0.0,0,-109,132,241,45,True,0,20
Ademola Ola-Adebomi,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,1,0,0,0,0,21,0,2818,0,0,5,0.0,0,-300,163,463,45,False,0,21
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,17,0,0,0,0,22,0,2766,0,2,3,0.0,0,-128,95,223,45,True,0,22
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,2625,0,1,4,0.0,0,-141,0,141,45,False,0,23
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2024-02-12T20:00:00Z,0,7,0,0,0,0,24,0,2447,0,3,1,0.0,0,-182,0,182,45,True,0,24
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,0,9,0,0,0,0,25,0,2320,0,1,1,0.0,0,-124,0,124,45,False,0,25
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,6,0,0,0,0,26,0,2237,0,0,3,0.0,0,-82,0,82,45,True,0,26
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,18,0,0,0,0,27,0,2200,0,1,3,0.0,0,-40,0,40,45,False,0,27
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,12,0,0,0,0,28,0,2137,0,1,1,0.0,0,-62,0,62,45,True,0,28
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,16,0,0,0,0,30,0,2081,0,1,1,0.0,0,-32,0,32,45,False,0,30
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2024-04-02T18:45:00Z,0,3,0,0,0,0,31,0,2064,0,0,1,0.0,0,-19,0,19,45,False,0,31
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2024-04-06T11:30:00Z,0,13,0,0,0,0,32,0,2042,0,4,2,0.0,0,-22,0,22,45,True,0,32
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,11,0,0,0,0,33,0,2028,0,1,0,0.0,0,-16,0,16,45,False,0,33
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2024-04-21T14:00:00Z,0,19,0,0,0,0,34,0,2010,0,2,5,0.0,0,-16,0,16,45,True,0,34
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,15,0,0,0,0,34,0,2010,0,0,2,0.0,0,-16,0,16,45,True,0,34
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,10,0,0,0,0,35,0,1992,0,1,1,0.0,0,-20,0,20,45,False,0,35
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,14,0,0,0,0,36,0,1979,0,0,4,0.0,0,-13,0,13,45,True,0,36
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,20,0,0,0,0,37,0,1954,0,3,1,0.0,0,-24,0,24,45,False,0,37
Admiral Muskwe,FWD,Luton,0.5,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,21151,0,1,4,0.0,0,0,0,0,45,False,0,1
Admiral Muskwe,FWD,Luton,-0.5,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,18588,0,0,3,0.0,0,-2298,403,2701,45,False,0,3
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,17174,0,2,1,0.0,0,-1743,380,2123,45,True,0,4
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,14019,0,0,1,0.0,0,-3201,0,3201,45,False,0,5
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,12325,0,1,1,0.0,0,-1769,0,1769,45,True,0,6
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,10885,0,2,1,0.0,0,-1398,0,1398,45,False,0,7
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,10885,0,2,1,0.0,0,-1398,0,1398,45,True,0,7
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,9665,0,1,0,0.0,0,-1236,0,1236,45,True,0,8
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,9097,0,2,2,0.0,0,-622,0,622,45,False,0,9
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,8543,0,1,3,0.0,0,-560,0,560,45,False,0,10
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,8194,0,1,1,0.0,0,-342,0,342,45,True,0,11
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,7904,0,0,1,0.0,0,-297,0,297,45,False,0,12
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,7598,0,1,2,0.0,0,-300,0,300,45,True,0,13
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,7448,0,1,3,0.0,0,-171,0,171,45,False,0,14
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,7334,0,4,3,0.0,0,-115,0,115,45,True,0,15
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,7213,0,2,1,0.0,0,-116,0,116,45,True,0,16
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,6837,0,0,1,0.0,0,-138,0,138,45,True,0,18
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,6736,0,3,2,0.0,0,-115,0,115,45,False,0,19
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,7,0,0,0,0,20,0,6559,0,3,2,0.0,0,-175,0,175,45,True,0,20
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,6,0,0,0,0,21,0,6276,0,1,1,0.0,0,-261,0,261,45,False,0,21
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,5,0,0,0,0,22,0,6207,0,0,4,0.0,0,-90,0,90,45,True,0,22
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,15,0,0,0,0,23,0,6161,0,4,4,0.0,0,-55,0,55,45,False,0,23
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,17,0,0,0,0,24,0,6086,0,3,1,0.0,0,-72,0,72,45,True,0,24
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,14,0,0,0,0,25,0,6004,0,2,1,0.0,0,-74,0,74,45,True,0,25
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,11,0,0,0,0,25,0,6004,0,1,4,0.0,0,-74,0,74,45,False,0,25
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,0,27,0,5915,0,3,2,0.0,0,-43,0,43,45,True,0,27
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,8,0,0,0,0,28,0,5871,0,1,1,0.0,0,-44,0,44,45,False,0,28
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,0,28,0,5871,0,3,4,0.0,0,-44,0,44,45,False,0,28
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,0,29,0,5825,0,1,1,0.0,0,-29,0,29,45,True,0,29
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,0,30,0,5825,0,1,2,0.0,0,-19,0,19,45,False,0,30
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,1,0,0,0,0,31,0,5810,0,0,2,0.0,0,-15,0,15,45,False,0,31
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,3,0,0,0,0,32,0,5793,0,1,2,0.0,0,-16,0,16,45,True,0,32
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,13,0,0,0,0,33,0,5777,0,1,5,0.0,0,-17,0,17,45,False,0,33
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,4,0,0,0,0,34,0,5744,0,5,1,0.0,0,-30,0,30,45,True,0,34
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,20,0,0,0,0,35,0,5713,0,1,2,0.0,0,-32,0,32,45,False,0,35
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2024-05-03T19:00:00Z,0,9,0,0,0,0,36,0,5703,0,1,1,0.0,0,-13,0,13,45,True,0,36
Admiral Muskwe,FWD,Luton,0.0,0,0,0,0,0.0,327,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,19,0,0,0,0,37,0,5675,0,1,3,0.0,0,-27,0,27,45,False,0,37
Alejo Véliz,FWD,Spurs,1.9,0,0,0,0,0.0,641,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,4444,0,2,2,0.0,0,0,0,0,55,False,0,1
