name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Aaron Cresswell,DEF,West Ham,2.1,0,0,11,0,11.2,435,6,2,0,2.2,10.4,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,70232,2,0,0.0,1,0,0,0,50,True,0,1,,,,,
Aaron Cresswell,DEF,West Ham,0.5,0,0,17,0,35.0,435,9,2,0,6.2,27.0,2020-09-19T19:00:00Z,90,1,0,0,0,0,2,0,62831,1,2,0.0,1,-12662,1523,14185,50,False,0,2,,,,,
Aaron Cresswell,DEF,West Ham,3.0,0,1,32,1,52.5,435,28,0,0,8.8,35.8,2020-09-27T18:00:00Z,90,20,0,0,0,0,3,0,58281,0,4,0.0,7,-7282,2292,9574,49,True,0,3,,,,,
Aaron Cresswell,DEF,West Ham,5.5,2,3,57,1,52.5,435,34,0,0,10.5,52.8,2020-10-04T11:00:00Z,90,9,0,0,0,0,4,0,61303,3,0,0.0,15,77,5241,5164,49,False,0,4,,,,,
Aaron Cresswell,DEF,West Ham,8.5,1,1,27,0,34.0,435,47,3,0,6.8,32.6,2020-10-18T15:30:00Z,90,17,0,0,0,0,5,0,255018,3,3,1.0,5,148325,175436,27111,49,False,0,5,,,,,
Aaron Cresswell,DEF,West Ham,6.2,0,0,14,0,14.8,435,57,1,0,2.4,9.4,2020-10-24T11:30:00Z,90,12,0,0,0,0,6,0,409738,1,1,0.0,2,144609,167136,22527,50,True,0,6,,,,,
Aaron Cresswell,DEF,West Ham,4.8,0,0,11,0,0.5,435,63,2,0,2.4,23.4,2020-10-31T17:30:00Z,90,11,0,0,0,0,7,0,495472,1,2,0.0,1,79483,102254,22771,50,False,0,7,,,,,
Aaron Cresswell,DEF,West Ham,3.0,0,0,28,1,64.7,435,78,0,0,9.8,25.0,2020-11-07T20:00:00Z,90,8,0,0,0,0,8,0,591798,0,1,8.0,6,86430,129763,43333,51,True,0,8,,,,,
Aaron Cresswell,DEF,West Ham,4.7,0,1,29,1,20.5,435,86,0,0,4.0,19.4,2020-11-22T14:00:00Z,90,15,0,0,0,0,9,0,701664,1,0,0.0,7,91007,124019,33012,51,False,0,9,,,,,
Aaron Cresswell,DEF,West Ham,5.0,0,0,8,0,4.3,435,98,1,0,1.9,14.6,2020-11-30T20:00:00Z,90,2,0,0,0,0,10,0,799406,1,2,0.0,2,105082,125744,20662,52,True,0,10,,,,,
Aaron Cresswell,DEF,West Ham,2.8,0,0,15,0,30.8,435,108,3,0,5.2,14.4,2020-12-05T17:30:00Z,90,13,0,0,0,0,11,0,826057,3,1,7.0,1,33441,72092,38651,52,True,0,11,,,,,
Aaron Cresswell,DEF,West Ham,3.8,1,0,24,0,29.3,435,113,1,0,6.3,33.2,2020-12-11T20:00:00Z,90,10,0,0,0,0,12,0,828738,2,1,0.0,5,-4686,39220,43906,52,False,0,12,,,,,
Aaron Cresswell,DEF,West Ham,3.4,0,0,4,0,6.7,435,125,1,0,1.1,3.2,2020-12-16T20:00:00Z,90,6,0,0,0,0,13,0,886573,1,1,1.0,2,50874,66585,15711,52,True,0,13,,,,,
Aaron Cresswell,DEF,West Ham,2.5,0,0,14,0,20.6,435,131,3,0,3.9,10.0,2020-12-21T20:00:00Z,90,5,0,0,0,0,14,0,891542,0,3,8.0,1,5430,37935,32505,52,False,0,14,,,,,
Aaron Cresswell,DEF,West Ham,2.5,1,0,21,0,22.9,435,147,2,0,4.4,13.0,2020-12-27T14:15:00Z,90,3,0,0,0,0,15,0,951670,2,2,8.0,4,54438,95615,41177,53,True,0,15,,,,,
Aaron Cresswell,DEF,West Ham,3.2,0,0,22,1,9.3,435,156,0,0,2.0,8.6,2020-12-29T18:00:00Z,90,16,0,0,0,0,16,0,967983,0,0,2.0,6,15432,49964,34532,53,False,0,16,,,,,
Aaron Cresswell,DEF,West Ham,4.8,1,2,33,1,7.1,435,163,0,0,2.6,6.4,2021-01-01T17:30:00Z,90,7,0,0,0,0,17,0,997919,1,0,12.0,11,26545,67591,41046,53,False,0,17,,,,,
Aaron Cresswell,DEF,West Ham,13.4,0,2,26,1,3.5,435,187,0,0,1.8,14.4,2021-01-16T15:00:00Z,90,4,0,0,0,0,19,0,1432683,0,1,0.0,8,286229,317337,31108,54,True,0,19,,,,,
Aaron Cresswell,DEF,West Ham,13.4,0,0,14,0,43.0,435,175,1,0,6.8,25.0,2021-01-19T18:00:00Z,90,18,0,0,0,0,19,0,1432683,1,2,0.0,2,286229,317337,31108,54,True,0,19,,,,,
Aaron Cresswell,DEF,West Ham,6.5,1,1,25,0,22.1,435,195,2,0,4.7,20.4,2021-01-26T18:00:00Z,90,6,0,0,0,0,20,0,1518027,3,2,4.0,5,144620,196418,51798,54,False,0,20,,,,,
Aaron Cresswell,DEF,West Ham,3.8,1,0,21,0,0.8,435,208,3,0,1.7,14.4,2021-01-31T16:30:00Z,90,11,0,0,0,0,21,0,1583952,3,1,2.0,4,63371,117855,54484,55,True,0,21,,,,,
Aaron Cresswell,DEF,West Ham,4.0,0,0,10,0,24.8,435,209,1,0,5.1,12.8,2021-02-03T20:15:00Z,90,2,0,0,0,0,22,0,1737759,3,1,13.0,1,146283,165208,18925,56,False,1,22,,,,,
Aaron Cresswell,DEF,West Ham,5.3,0,3,27,1,35.3,435,221,0,0,5.3,16.2,2021-02-06T17:30:00Z,90,8,0,0,0,0,23,0,1924880,0,0,1.0,9,176569,203603,27034,57,False,0,23,,,,,
Aaron Cresswell,DEF,West Ham,5.5,1,3,37,1,29.9,435,238,0,0,6.1,29.8,2021-02-15T18:00:00Z,90,15,0,0,0,0,24,0,2066573,0,3,1.0,12,129954,170054,40100,58,True,0,24,,,,,
Aaron Cresswell,DEF,West Ham,5.6,0,0,18,0,19.1,435,247,1,0,4.3,23.4,2021-02-21T12:00:00Z,90,17,0,0,0,0,25,0,2132355,1,2,0.0,2,58278,120087,61809,58,True,0,25,,,,,
Aaron Cresswell,DEF,West Ham,4.5,0,0,11,0,25.3,435,254,2,0,3.8,12.8,2021-02-27T12:30:00Z,90,12,0,0,0,0,26,0,1951095,1,2,0.0,1,-166541,81280,247821,58,False,0,26,,,,,
Aaron Cresswell,DEF,West Ham,7.3,1,3,44,1,36.8,435,268,0,0,7.8,33.0,2021-03-08T20:00:00Z,90,10,0,0,0,0,27,0,2033246,0,2,8.0,12,48508,85189,36681,58,True,0,27,,,,,
Aaron Cresswell,DEF,West Ham,5.8,0,0,14,0,2.0,435,275,1,0,1.9,17.2,2021-03-14T19:15:00Z,90,13,0,0,0,0,28,0,2124645,0,1,0.0,2,84034,113181,29147,58,False,0,28,,,,,
Aaron Cresswell,DEF,West Ham,3.4,0,0,8,0,12.7,435,288,3,0,2.3,10.4,2021-03-21T15:00:00Z,90,1,0,0,0,0,29,0,2475507,3,3,0.0,0,204684,221244,16560,59,True,1,29,,,,,
Aaron Cresswell,DEF,West Ham,4.3,0,0,11,0,14.3,435,298,2,0,2.1,6.6,2021-04-05T19:15:00Z,90,20,0,0,0,0,30,0,2332090,3,2,0.0,1,-7051,41567,48618,59,False,0,30,,,,,
Aaron Cresswell,DEF,West Ham,0.3,0,0,1,0,1.5,435,308,0,0,0.3,1.6,2021-04-11T13:05:00Z,52,9,0,0,0,0,31,0,2314484,2,3,0.0,0,-19994,41030,61024,59,True,1,31,,,,,
Aaron Cresswell,DEF,West Ham,1.0,0,0,0,0,0.0,435,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,2017423,2,3,0.0,0,-293500,12575,306075,58,False,0,32,,,,,
Aaron Cresswell,DEF,West Ham,0.1,0,0,0,0,0.0,435,327,0,0,0.0,0.0,2021-04-24T16:30:00Z,0,5,0,0,0,0,33,0,1702499,1,0,0.0,0,-306185,2650,308835,57,True,0,33,,,,,
Aaron Cresswell,DEF,West Ham,0.4,0,0,17,0,67.8,435,330,1,0,10.1,20.4,2021-05-03T19:15:00Z,90,4,0,0,0,0,34,0,1513154,2,1,13.0,2,-203947,2102,206049,56,False,0,34,,,,,
Aaron Cresswell,DEF,West Ham,0.0,0,0,9,0,16.2,435,347,1,0,2.3,6.6,2021-05-09T15:30:00Z,58,7,0,0,0,0,35,0,1413703,1,0,0.0,1,-96591,19045,115636,56,True,0,35,,,,,
Aaron Cresswell,DEF,West Ham,0.8,0,1,20,0,60.3,435,349,1,0,7.9,14.6,2021-05-15T19:00:00Z,90,3,0,0,0,0,36,0,1361818,1,1,4.0,3,-54038,21468,75506,56,False,0,36,,,,,
Aaron Cresswell,DEF,West Ham,3.2,1,0,21,0,40.7,435,368,1,0,7.2,28.6,2021-05-19T19:15:00Z,90,18,0,0,0,0,37,0,1409313,3,1,3.0,5,40790,60434,19644,56,False,0,37,,,,,
Aaron Cresswell,DEF,West Ham,6.5,0,0,29,1,25.8,435,377,0,0,4.8,22.0,2021-05-23T15:00:00Z,90,16,0,0,0,0,38,0,1504350,0,3,0.0,6,90828,107894,17066,57,True,0,38,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.5,0,0,0,0,0.0,313,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,6,0,0,0,0,2,0,865810,3,1,0.0,0,59156,118395,59239,55,True,0,2,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,1.5,0,0,14,0,1.2,313,19,2,0,1.7,16.2,2020-09-26T11:30:00Z,90,3,0,0,0,0,3,0,759590,3,2,0.0,1,-123785,34697,158482,55,False,0,3,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.0,0,0,13,0,3.1,313,35,6,0,3.2,27.0,2020-10-04T15:30:00Z,90,17,0,0,0,0,4,0,668279,6,1,2.0,-1,-106230,9167,115397,54,True,0,4,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.2,0,0,26,0,23.8,313,45,1,1,11.8,52.2,2020-10-17T19:00:00Z,90,14,0,0,0,0,5,0,584766,4,1,42.0,8,-94333,10097,104430,54,False,0,5,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.3,0,0,28,1,4.2,313,55,0,0,2.1,17.0,2020-10-24T16:30:00Z,90,5,0,0,0,0,6,0,606360,0,0,0.0,6,6338,34222,27884,54,True,0,6,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.8,0,0,8,0,3.3,313,64,1,0,1.1,3.8,2020-11-01T16:30:00Z,90,1,0,0,0,0,7,0,650958,1,0,4.0,2,32323,47820,15497,54,True,0,7,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.5,0,0,6,0,1.6,313,73,1,0,1.3,11.6,2020-11-07T12:30:00Z,90,7,0,0,0,0,8,0,646278,3,1,0.0,2,-7702,23417,31119,54,False,0,8,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,5.0,0,2,31,1,14.8,313,84,0,0,3.4,17.4,2020-11-21T20:00:00Z,90,18,0,0,0,0,9,0,698777,0,1,2.0,8,27252,58258,31006,54,True,0,9,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.2,0,0,15,0,16.4,313,96,2,0,3.5,18.8,2020-11-29T14:00:00Z,90,16,0,0,0,0,10,0,655146,3,2,0.0,1,-29575,16942,46517,54,False,0,10,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.2,0,0,24,0,12.6,313,108,1,0,4.3,30.6,2020-12-05T17:30:00Z,90,19,0,0,0,0,11,0,654648,3,1,0.0,2,-7909,20350,28259,54,False,0,11,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.7,0,0,25,1,1.0,313,115,0,0,2.2,20.8,2020-12-12T17:30:00Z,90,12,0,0,0,0,12,0,631254,0,0,0.0,6,-25100,8782,33882,54,True,0,12,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.1,0,0,10,0,3.1,313,124,2,0,2.1,16.0,2020-12-17T20:00:00Z,90,15,0,0,0,0,13,0,665611,3,2,2.0,1,24179,34384,10205,54,False,0,13,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,2.7,0,0,11,0,0.4,313,134,2,0,3.5,34.8,2020-12-20T16:30:00Z,90,10,0,0,0,0,14,0,650952,2,6,0.0,1,-11740,11590,23330,54,True,0,14,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,1.4,0,0,0,0,0.0,313,143,0,0,0.0,0.0,2020-12-26T12:30:00Z,0,9,0,0,0,0,15,0,584362,2,2,0.0,0,-66098,6572,72670,54,False,0,15,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,2.4,0,0,24,1,6.0,313,154,0,0,1.6,10.4,2020-12-29T20:00:00Z,90,20,0,0,0,0,16,0,542510,0,1,0.0,6,-44196,648,44844,54,True,0,16,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.8,1,1,31,0,26.2,313,164,1,0,7.2,43.8,2021-01-01T20:00:00Z,90,2,0,0,0,0,17,0,557599,1,2,2.0,6,11330,27750,16420,53,True,0,17,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,5.5,0,0,24,1,13.5,313,379,0,0,3.6,22.0,2021-01-12T20:15:00Z,90,4,0,0,0,0,18,0,1068633,1,0,0.0,6,179792,217150,37358,53,False,0,18,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,9.1,0,0,22,1,1.1,313,184,0,0,2.3,20.2,2021-01-17T16:30:00Z,90,11,0,0,0,0,19,0,760075,0,0,2.0,6,19541,53484,33943,54,False,0,19,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,9.1,0,0,14,0,21.0,313,171,1,0,5.0,22.8,2021-01-20T20:15:00Z,90,8,0,0,0,0,19,0,760075,2,1,6.0,2,19541,53484,33943,54,False,0,19,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.7,0,0,16,0,38.5,313,192,2,0,6.8,19.8,2021-01-27T20:15:00Z,90,15,0,0,0,0,20,0,814560,2,1,10.0,1,47753,75270,27517,54,True,0,20,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.6,0,3,32,1,28.3,313,199,0,0,6.2,27.2,2021-01-30T17:30:00Z,90,1,0,0,0,0,21,0,780782,0,0,6.0,8,-33749,13524,47273,54,False,1,21,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,7.2,1,2,53,1,6.4,313,213,0,1,8.9,45.4,2021-02-02T20:15:00Z,90,16,0,0,0,0,22,0,826337,0,9,37.0,17,40041,51121,11080,54,True,0,22,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,6.8,1,0,24,0,30.5,313,224,3,0,6.8,35.8,2021-02-06T20:00:00Z,90,7,0,0,0,0,23,0,1150782,3,3,2.0,4,308219,318729,10510,55,True,0,23,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,6.7,0,0,18,0,16.3,313,237,1,0,3.6,15.8,2021-02-14T14:00:00Z,90,18,0,0,0,0,24,0,1347558,1,1,4.0,2,179288,211580,32292,56,False,0,24,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,7.1,0,0,8,0,3.0,313,245,1,0,0.9,5.4,2021-02-21T19:00:00Z,90,14,0,0,0,0,25,0,1394962,1,3,1.0,2,44957,92090,47133,56,True,0,25,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,8.5,0,0,25,1,13.6,313,249,0,0,2.8,12.0,2021-02-28T16:30:00Z,90,5,0,0,0,0,26,0,1417512,0,0,2.0,6,14774,96413,81639,56,False,0,26,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,8.5,0,0,24,1,9.3,313,281,0,0,2.3,13.4,2021-03-03T20:15:00Z,90,6,0,0,0,0,26,0,1417512,0,0,0.0,6,14774,96413,81639,56,False,0,26,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,3.9,0,0,25,1,0.8,313,264,0,0,1.8,17.2,2021-03-07T16:30:00Z,90,12,0,0,0,0,27,0,1385752,2,0,0.0,6,-37923,28258,66181,56,False,0,27,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.5,0,0,28,1,29.0,313,275,0,0,5.0,17.2,2021-03-14T19:15:00Z,90,19,0,0,0,0,28,0,1427406,0,1,4.0,5,33738,64850,31112,57,True,1,28,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.0,0,0,12,0,29.8,313,295,1,0,4.3,13.0,2021-04-04T18:30:00Z,90,3,0,0,0,0,30,0,1380844,1,2,0.0,2,13584,36403,22819,57,True,0,30,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,2.0,0,0,19,0,17.3,313,306,1,0,7.7,39.0,2021-04-11T15:30:00Z,90,17,0,0,0,0,31,0,1364384,3,1,21.0,2,-17805,20221,38026,57,False,0,31,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,2.7,0,0,15,0,30.2,313,315,1,0,6.2,25.4,2021-04-18T15:00:00Z,90,4,0,0,0,0,32,0,1394083,1,3,6.0,1,25625,50996,25371,57,True,1,32,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.0,0,3,33,1,13.2,313,322,0,0,4.2,29.2,2021-04-25T13:00:00Z,90,10,0,0,0,0,33,0,1395640,0,0,0.0,9,490,38909,38419,57,False,0,33,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.0,1,0,24,0,14.8,313,340,1,0,4.6,31.0,2021-05-09T13:05:00Z,90,2,0,0,0,0,35,0,1579854,3,1,0.0,5,170478,194038,23560,57,False,0,35,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.0,0,0,0,0,0.0,313,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,9,0,0,0,0,35,0,1579854,2,1,0.0,0,170478,194038,23560,57,True,0,35,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.0,1,0,32,0,31.4,313,334,4,0,6.9,35.4,2021-05-13T19:15:00Z,90,11,0,0,0,0,35,0,1579854,4,2,2.0,3,170478,194038,23560,57,True,0,35,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,4.3,0,0,15,0,32.5,313,364,1,0,5.2,17.8,2021-05-18T17:00:00Z,90,8,0,0,0,0,37,0,1567500,1,1,2.0,2,62938,74340,11402,57,True,0,37,,,,,
Aaron Wan-Bissaka,DEF,Man Utd,0.5,0,0,0,0,0.0,313,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,20,0,0,0,0,38,0,1550550,2,1,0.0,0,-14465,34978,49443,58,False,0,38,,,,,
Adam Webster,DEF,Brighton,0.6,0,0,14,0,11.8,66,7,3,0,2.8,14.8,2020-09-14T19:15:00Z,90,5,0,0,0,0,1,0,187445,3,1,1.0,1,0,0,0,45,True,0,1,,,,,
Adam Webster,DEF,Brighton,3.0,0,0,21,1,1.0,66,16,0,0,1.1,10.0,2020-09-20T13:00:00Z,90,14,0,0,0,0,2,0,171745,3,0,0.0,6,-17741,2892,20633,45,False,0,2,,,,,
Adam Webster,DEF,Brighton,1.7,0,0,12,0,0.8,66,19,3,0,3.0,12.4,2020-09-26T11:30:00Z,90,13,0,0,0,0,3,0,173190,3,2,17.0,1,-4037,15990,20027,45,True,0,3,,,,,
Adam Webster,DEF,Brighton,1.5,0,0,10,0,5.0,66,32,4,0,3.2,6.8,2020-10-03T14:00:00Z,90,7,0,0,0,0,4,0,163327,2,4,20.0,0,-10365,4263,14628,45,False,0,4,,,,,
Adam Webster,DEF,Brighton,2.2,0,0,11,0,13.4,66,40,1,0,6.5,16.0,2020-10-18T13:00:00Z,90,6,0,0,0,0,5,0,152098,1,1,36.0,2,-12528,6669,19197,45,False,0,5,,,,,
Adam Webster,DEF,Brighton,1.5,0,0,10,0,1.8,66,51,1,0,1.8,16.6,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,148601,1,1,0.0,1,-4912,5979,10891,45,True,1,6,,,,,
Adam Webster,DEF,Brighton,0.8,0,0,12,0,2.8,66,67,2,0,4.0,15.8,2020-11-01T19:15:00Z,90,17,0,0,0,0,7,0,139948,1,2,21.0,1,-8627,826,9453,45,False,0,7,,,,,
Adam Webster,DEF,Brighton,2.5,0,0,20,1,1.4,66,70,0,0,0.8,2.8,2020-11-06T17:30:00Z,90,4,0,0,0,0,8,0,140229,0,0,4.0,6,-1722,6272,7994,44,True,0,8,,,,,
Adam Webster,DEF,Brighton,2.5,0,0,13,0,0.3,66,79,1,0,2.3,20.4,2020-11-21T15:00:00Z,90,2,0,0,0,0,9,0,135354,2,1,2.0,2,-4281,4367,8648,44,False,0,9,,,,,
Adam Webster,DEF,Brighton,2.3,0,0,11,0,0.8,66,90,1,0,1.6,8.8,2020-11-28T12:30:00Z,90,11,0,0,0,0,10,0,131297,1,1,6.0,2,-4479,1922,6401,44,True,0,10,,,,,
Adam Webster,DEF,Brighton,1.7,0,0,9,0,1.5,66,100,2,0,1.8,12.6,2020-12-07T20:00:00Z,90,16,0,0,0,0,11,0,130815,2,1,4.0,1,-1258,4287,5545,44,True,0,11,,,,,
Adam Webster,DEF,Brighton,0.7,0,0,0,0,0.0,66,114,0,0,0.0,0.0,2020-12-13T19:15:00Z,0,9,0,0,0,0,12,0,127371,0,3,0.0,0,-3445,1964,5409,44,False,0,12,,,,,
Adam Webster,DEF,Brighton,2.7,0,0,24,1,11.8,66,121,0,0,3.3,15.6,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,125038,0,0,6.0,6,-2686,2600,5286,44,False,0,13,,,,,
Adam Webster,DEF,Brighton,2.2,0,0,11,0,3.7,66,129,1,0,4.9,15.6,2020-12-20T12:00:00Z,90,15,0,0,0,0,14,0,136912,1,1,30.0,2,10711,13571,2860,44,True,0,14,,,,,
Adam Webster,DEF,Brighton,2.0,0,0,16,0,2.3,66,147,2,0,5.5,25.8,2020-12-27T14:15:00Z,90,19,0,0,0,0,15,0,132475,2,2,27.0,1,-3951,4698,8649,44,False,0,15,,,,,
Adam Webster,DEF,Brighton,1.5,0,0,15,0,2.5,66,149,1,0,2.0,15.6,2020-12-29T18:00:00Z,90,1,0,0,0,0,16,0,128464,1,0,2.0,2,-4201,2253,6454,44,True,0,16,,,,,
Adam Webster,DEF,Brighton,1.9,0,0,19,0,12.7,66,159,3,0,4.9,27.6,2021-01-02T17:30:00Z,90,20,0,0,0,0,17,0,126359,3,3,9.0,1,-2435,3959,6394,44,True,0,17,,,,,
Adam Webster,DEF,Brighton,1.2,0,0,10,0,1.1,66,178,1,0,3.1,29.8,2021-01-13T18:00:00Z,90,12,0,0,0,0,18,0,119129,0,1,0.0,1,-4386,6393,10779,44,False,1,18,,,,,
Adam Webster,DEF,Brighton,2.0,0,0,20,1,1.0,66,182,0,0,2.6,18.4,2021-01-16T15:00:00Z,90,10,0,0,0,0,19,0,112008,1,0,7.0,5,-7777,3074,10851,44,False,1,19,,,,,
Adam Webster,DEF,Brighton,3.7,0,0,14,1,1.5,66,189,0,0,1.3,3.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,115557,0,0,8.0,6,29,6293,6264,44,True,0,20,,,,,
Adam Webster,DEF,Brighton,3.3,0,0,28,1,1.4,66,200,0,0,2.6,22.2,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,111903,0,1,2.0,6,-3618,1383,5001,44,True,0,21,,,,,
Adam Webster,DEF,Brighton,3.8,0,0,25,1,0.5,66,216,0,0,2.9,21.0,2021-02-03T20:15:00Z,90,11,0,0,0,0,22,0,111472,1,0,7.0,6,-591,1959,2550,44,False,0,22,,,,,
Adam Webster,DEF,Brighton,4.8,0,0,13,0,10.5,66,220,1,0,2.5,14.4,2021-02-06T15:00:00Z,74,4,0,0,0,0,23,0,117782,1,1,0.0,2,5766,7986,2220,44,False,0,23,,,,,
Adam Webster,DEF,Brighton,2.0,0,0,0,0,0.0,66,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,0,0,0,0,24,0,103880,0,0,0.0,0,-12620,607,13227,44,True,0,24,,,,,
Adam Webster,DEF,Brighton,0.7,0,0,0,0,0.0,66,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,96764,2,1,0.0,0,-8167,154,8321,44,True,0,25,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,0,0,0,0,26,0,85235,0,1,0.0,0,-11094,435,11529,43,False,0,26,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,0,0,0,0,27,0,80369,2,1,0.0,0,-5517,124,5641,43,True,0,27,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,76148,2,1,0.0,0,-4292,149,4441,43,False,0,28,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,14,0,0,0,0,29,0,71855,0,3,0.0,0,-3408,58,3466,43,True,0,29,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,13,0,0,0,0,30,0,71094,1,2,0.0,0,-1811,120,1931,43,False,0,30,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,66,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,70067,0,0,0.0,0,-1027,123,1150,43,True,0,31,,,,,
Adam Webster,DEF,Brighton,1.5,0,0,21,1,1.1,66,311,0,0,0.8,7.2,2021-04-20T19:15:00Z,90,5,0,0,0,0,32,0,69730,0,0,0.0,6,-381,343,724,43,False,0,32,,,,,
Adam Webster,DEF,Brighton,2.5,0,0,14,0,1.6,66,326,1,0,2.6,22.6,2021-04-24T19:00:00Z,90,15,0,0,0,0,33,0,75663,0,1,2.0,2,5399,6019,620,43,False,0,33,,,,,
Adam Webster,DEF,Brighton,3.5,0,0,28,1,0.9,66,329,0,0,3.2,25.4,2021-05-01T14:00:00Z,90,10,0,0,0,0,34,0,74752,0,2,6.0,6,-616,1120,1736,43,True,0,34,,,,,
Adam Webster,DEF,Brighton,0.0,0,0,15,0,0.2,66,348,2,0,1.4,13.6,2021-05-09T11:00:00Z,90,20,0,0,0,0,35,0,75917,1,2,0.0,1,1039,2942,1903,43,False,0,35,,,,,
Adam Webster,DEF,Brighton,2.9,0,0,19,0,0.5,66,349,1,0,3.0,29.6,2021-05-15T19:00:00Z,90,19,0,0,0,0,36,0,78979,1,1,0.0,2,2674,3813,1139,43,True,0,36,,,,,
Adam Webster,DEF,Brighton,2.8,0,0,21,0,1.4,66,359,2,1,7.3,44.2,2021-05-18T18:00:00Z,90,12,0,0,0,0,37,0,78106,2,3,27.0,6,-538,1346,1884,43,True,1,37,,,,,
Adam Webster,DEF,Brighton,0.5,0,0,14,0,1.3,66,369,2,0,1.8,16.4,2021-05-23T15:00:00Z,90,1,0,0,0,0,38,0,79381,0,2,0.0,1,1049,2914,1865,43,False,0,38,,,,,
Ahmed El Mohamady,DEF,Aston Villa,-0.5,0,0,0,0,0.0,29,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,15,0,0,0,0,2,0,32682,0,1,0.0,0,-1073,2374,3447,45,True,0,2,,,,,
Ahmed El Mohamady,DEF,Aston Villa,0.0,0,0,0,0,0.0,29,22,0,0,0.0,0.0,2020-09-28T16:45:00Z,0,8,0,0,0,0,3,0,30390,3,0,0.0,0,-3639,1678,5317,45,False,0,3,,,,,
